id,university,subject,close,first_result,interview,finale_rusult,x_point,y_point
490,숭실대학교,국어국문학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
491,숭실대학교,영어영문학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
492,숭실대학교,독어독문학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
493,숭실대학교,불어불문학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
494,숭실대학교,중어중문학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
495,숭실대학교,일어일문학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
496,숭실대학교,철학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
497,숭실대학교,사학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
498,숭실대학교,법학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
499,숭실대학교,국제법무학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
500,숭실대학교,사회복지학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
501,숭실대학교,행정학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
502,숭실대학교,정치외교학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
503,숭실대학교,정보사회학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
504,숭실대학교,언론홍보학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
505,숭실대학교,평생교육학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
506,숭실대학교,경제학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
507,숭실대학교,글로벌통상학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
508,숭실대학교,경영학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
509,숭실대학교,회계학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
510,숭실대학교,벤처중소기업학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
511,숭실대학교,금융학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
512,숭실대학교,수학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
513,숭실대학교,물리학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
514,숭실대학교,화학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
515,숭실대학교,정보통계보험수리학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
516,숭실대학교,의생명시스템학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
517,숭실대학교,화학공학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
518,숭실대학교,유기신소재파이버공학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
519,숭실대학교,전기공학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
520,숭실대학교,기계공학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
521,숭실대학교,산업정보시스템공학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
522,숭실대학교,건축학부(건축학건축공학전공),9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
523,숭실대학교,건축학부(실내건축전공),9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
524,숭실대학교,컴퓨터학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
525,숭실대학교,전자정보공학부(전자공학전공),9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
526,숭실대학교,전자정보공학부(IT융합전공),9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
527,숭실대학교,글로벌미디어학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
528,숭실대학교,소프트웨어학부,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
529,숭실대학교,스마트시스템소프트웨어학과,9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
530,숭실대학교,창작학부(문예창작전공),9/11~9/16,10월 17일,10월 21일,11/4(예정),37.4962518,126.9573151
531,광운대학교,전자공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
532,광운대학교,전자통신공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
533,광운대학교,전자융합공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
534,광운대학교,전기공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
535,광운대학교,전자재료공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
536,광운대학교,로봇학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
537,광운대학교,컴퓨터정보공학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
538,광운대학교,소프트웨어학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
539,광운대학교,정보융합학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
540,광운대학교,건축학과(5년제),9/11~9/16,11월 01일,11월 04일,11월 10일,37.6197992,127.0584363
541,광운대학교,건축공학과,9/11~9/16,11월 01일,11월 04일,11월 10일,37.6197992,127.0584363
542,광운대학교,화학공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
543,광운대학교,환경공학과,9/11~9/16,11월 01일,11월 04일,11월 10일,37.6197992,127.0584363
544,광운대학교,수학과,9/11~9/16,11월 01일,11월 04일,11월 10일,37.6197992,127.0584363
545,광운대학교,전자바이오물리학과,9/11~9/16,11월 01일,11월 04일,11월 10일,37.6197992,127.0584363
546,광운대학교,화학과,9/11~9/16,11월 01일,11월 04일,11월 10일,37.6197992,127.0584363
547,광운대학교,국어국문학과,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
548,광운대학교,영어영문학과,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
549,광운대학교,미디어영상학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
550,광운대학교,산업심리학과,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
551,광운대학교,동북아문화산업학부,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
552,광운대학교,행정학과,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
553,광운대학교,법학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
554,광운대학교,국제학부,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
555,광운대학교,경영학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일,37.6197992,127.0584363
556,광운대학교,국제통상학부,9/11~9/16,11월 01일,11월 05일,11월 10일,37.6197992,127.0584363
557,명지대학교,국어국문학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
558,명지대학교,중어중문학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
559,명지대학교,일어일문학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
560,명지대학교,영어영문학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
561,명지대학교,아랍지역학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
562,명지대학교,사학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
563,명지대학교,문헌정보학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
564,명지대학교,���술사학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
565,명지대학교,철학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
566,명지대학교,행정학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
567,명지대학교,경제학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
568,명지대학교,정치외교학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
569,명지대학교,디지털미디어학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
570,명지대학교,아동학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
571,명지대학교,청소년지도학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
572,명지대학교,경영학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
573,명지대학교,국제통상학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
574,명지대학교,경영정보학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
575,명지대학교,법학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
576,명지대학교,전공자유학부(인문),9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
577,명지대학교,융합전공학부(인문),9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
578,명지대학교,디지털콘텐츠디자인학과,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
579,명지대학교,융합소프트웨어학부,9/12~9/15,10월 31일,11월 05일,11월 21일,37.580597,126.9230255
580,명지대학교,수학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
581,명지대학교,물리학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
582,명지대학교,화학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
583,명지대학교,식품영양학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
584,명지대학교,생명과학정보학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
585,명지대학교,전기공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
586,명지대학교,전자공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
587,명지대학교,화학공학부,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
588,명지대학교,신소재공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
589,명지대학교,환경에너지공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
590,명지대학교,컴퓨터공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
591,명지대학교,토목환경공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
592,명지대학교,교통공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
593,명지대학교,기계공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
594,명지대학교,산업경영공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
595,명지대학교,융합공학부,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
596,명지대학교,정보통신공학과,9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
597,명지대학교,전공자유학부(자연),9/12~9/15,10월 31일,11월 04일,11월 21일,37.2217101,127.1856568
598,상명대학교(서울캠),역사콘텐츠학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
599,상명대학교(서울캠),지적재산권학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
600,상명대학교(서울캠),문헌정보학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
601,상명대학교(서울캠),한일문화콘텐츠학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
602,상명대학교(서울캠),공간환경학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
603,상명대학교(서울캠),공공인재학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
604,상명대학교(서울캠),가족복지학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
605,상명대학교(서울캠),국어교육과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
606,상명대학교(서울캠),영어교육과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
607,상명대학교(서울캠),교육학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
608,상명대학교(서울캠),수학교육과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
609,상명대학교(서울캠),경제금융학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
610,상명대학교(서울캠),경영학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
611,상명대학교(서울캠),글로벌경영학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
612,상명대학교(서울캠),휴먼지능정보공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
613,상명대학교(서울캠),전기공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
614,상명대학교(서울캠),융합전자공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
615,상명대학교(서울캠),컴퓨터과학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
616,상명대학교(서울캠),화학에너지공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
617,상명대학교(서울캠),화공신소재학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
618,상명대학교(서울캠),게임학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
619,상명대학교(서울캠),식품영양학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
620,상명대학교(서울캠),식품영양학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
621,상명대학교(서울캠),의류학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
622,상명대학교(서울캠),스포츠건강관리학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일,37.6027666,126.9551533
623,세종대학교,국어국문학과,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
624,세종대학교,국제학부,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
625,세종대학교,역사학과,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
626,세종대학교,교육학과,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
627,세종대학교,경제통상학과,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
628,세종대학교,행정학과,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
629,세종대학교,미디어커뮤니케이션학과,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
630,세종대학교,경영학부,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
631,세종대학교,호텔관광외식경영학부,9/12~9/18,11월 17일,11월 26일,12월 15일,37.5514706,127.073884
632,세종대학교,수학통계학부,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
633,세종대학교,물리천문학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
634,세종대학교,화학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
635,세종대학교,생명시스템학부,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
636,세종대학교,전자정보통신공학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
637,세종대학교,컴퓨터공학과,9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
638,세종대학교,정보보호학과,9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
639,세종대학교,소프트웨어학과,9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
640,세종대학교,데이터사이언스학과,9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
641,세종대학교,지능기전공학부,9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
642,세종대학교,창의소프트학부(디자인이노베이션전공),9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
643,세종대학교,창의소프트학부(만화애니메이션텍전공),9/12~9/18,11월 17일,12월 02일,12월 15일,37.5514706,127.073884
644,세종대학교,건축공학부,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
645,세종대학교,건설환경공학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
646,세종대학교,환경에너지공간융합학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
647,세종대학교,에너지자원공학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
648,세종대학교,기계항공우주공학부,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
649,세종대학교,나노신소재공학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
650,세종대학교,원자력공학과,9/12~9/18,11월 17일,11월 25일,12월 15일,37.5514706,127.073884
651,한양대학교 ERICA캠퍼스,건축학부,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
652,한양대학교 ERICA캠퍼스,건설환경공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
653,한양대학교 ERICA캠퍼스,교통물류공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
654,한양대학교 ERICA캠퍼스,전자공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
655,한양대학교 ERICA캠퍼스,재료화학공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
656,한양대학교 ERICA캠퍼스,기계공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
657,한양대학교 ERICA캠퍼스,산업경영공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
658,한양대학교 ERICA캠퍼스,생명나노공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
659,한양대학교 ERICA캠퍼스,로봇공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
660,한양대학교 ERICA캠퍼스,소프트웨어학부(자연),9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
661,한양대학교 ERICA캠퍼스,소프트웨어학부(인문),9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
662,한양대학교 ERICA캠퍼스,ICT융합학부(자연),9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
663,한양대학교 ERICA캠퍼스,ICT융합학부(인문),9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
664,한양대학교 ERICA캠퍼스,응용수학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
665,한양대학교 ERICA캠퍼스,응용물리학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
666,한양대학교 ERICA캠퍼스,분자생명과학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
667,한양대학교 ERICA캠퍼스,나노광전자학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
668,한양대학교 ERICA캠퍼스,화학분자공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
669,한양대학교 ERICA캠퍼스,해양융합공학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
670,한양대학교 ERICA캠퍼스,한국언어문학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
671,한양대학교 ERICA캠퍼스,문화인류학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
672,한양대학교 ERICA캠퍼스,문화콘텐츠학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
673,한양대학교 ERICA캠퍼스,중국학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
674,한양대학교 ERICA캠퍼스,일본학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
675,한양대학교 ERICA캠퍼스,영미언어문화학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
676,한양대학교 ERICA캠퍼스,프랑스학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
677,한양대학교 ERICA캠퍼스,광고홍보학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
678,한양대학교 ERICA캠퍼스,신문방송학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
679,한양대학교 ERICA캠퍼스,정보사회학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
680,한양대학교 ERICA캠퍼스,경제학부,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
681,한양대학교 ERICA캠퍼스,경영학부,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
682,한양대학교 ERICA캠퍼스,보험계리학과,9/12~9/16,-,-,12월 05일,37.2954261,126.8353162
683,성신여자대학교,국어국문학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
684,성신여자대학교,영어영문학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
685,성신여자대학교,독일어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
686,성신여자대학교,프랑스어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
687,성신여자대학교,일본어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
688,성신여자대학교,중국어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
689,성신여자대학교,사학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
690,성신여자대학교,정치외교학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
691,성신여자대학교,심리학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
692,성신여자대학교,지리학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
693,성신여자대학교,경제학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
694,성신여자대학교,경영학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
695,성신여자대학교,미디어커뮤니케이션학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
696,성신여자대학교,법학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
697,성신여자대학교,지식산업법학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
698,성신여자대학교,수학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
699,성신여자대학교,통계학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
700,성신여자대학교,화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
701,성신여자대학교,서비스디자인공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
702,성신여자대학교,융합보안공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
703,성신여자대학교,컴퓨터공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
704,성신여자대학교,정보시스템공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
705,성신여자대학교,청정융합에너지공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
706,성신여자대학교,바이오식품공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
707,성신여자대학교,바이오생명공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
708,성신여자대학교,간호학과(인문),9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
709,성신여자대학교,간호학과(자연),9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
710,성신여자대학교,글로벌의과학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
711,성신여자대학교,식품영양학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
712,성신여자대학교,사회복지학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
713,성신여자대학교,운동재활복지학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
714,성신여자대학교,글로벌비즈니스학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
715,성신여자대학교,의류산업학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
716,성신여자대학교,소비자생활문화산업학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
717,성신여자대학교,교육학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
718,성신여자대학교,사회교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
719,성신여자대학교,윤리교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
720,성신여자대학교,한문교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
721,성신여자대학교,유아교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
722,성신여자대학교,문화예술경영학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일,37.5915153,127.0231829
723,서울여자대학교(바롬인재),국어국문학과,9/12~9/18,10월 18일,10월 21일,10월 31일,37.6280329,127.0904235
724,서울여자대학교(바롬인재),영어영문학과,9/12~9/18,10월 18일,10월 21일,10월 31일,37.6280329,127.0904235
725,서울여자대학교(바롬인재),불어불문학과,9/12~9/18,10월 18일,10월 21일,10월 31일,37.6280329,127.0904235
